series_id,year,period,value,month,date,series_label,femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id,incidentYear,Avg Temperature (°C),CO2 Emissions (Tons/Capita),Sea Level Rise (mm),Rainfall (mm),Population,Renewable Energy (%),Extreme Weather Events,Forest Area (%)
LAUMT063108000000004,2020,M02,303423.0,2,2020-02-01,Number of Unemployed Persons,DR-4482-CA,4482.0,CA,DR,2020-03-22,2020.0,Biological,COVID-19 PANDEMIC,True,False,True,True,2020-01-20,2023-05-11,False,6.0,29.0,99029.0,Kern (County),20074.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,bfd61760a35ebdb552e844aa61788f2fe24d397e,8f94dd41-95af-4192-a3a7-4deb825ad0e0,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000005,2020,M02,6621960.0,2,2020-02-01,Number of Employed Persons,DR-4482-CA,4482.0,CA,DR,2020-03-22,2020.0,Biological,COVID-19 PANDEMIC,True,False,True,True,2020-01-20,2023-05-11,False,6.0,29.0,99029.0,Kern (County),20074.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,bfd61760a35ebdb552e844aa61788f2fe24d397e,8f94dd41-95af-4192-a3a7-4deb825ad0e0,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000006,2020,M02,6925383.0,2,2020-02-01,Total Labor Force,DR-4482-CA,4482.0,CA,DR,2020-03-22,2020.0,Biological,COVID-19 PANDEMIC,True,False,True,True,2020-01-20,2023-05-11,False,6.0,29.0,99029.0,Kern (County),20074.0,2020030901.0,9.0,W,2024-08-27T18:22:14.800Z,bfd61760a35ebdb552e844aa61788f2fe24d397e,8f94dd41-95af-4192-a3a7-4deb825ad0e0,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000004,2020,M03,403946.0,3,2020-03-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M03,6.1,3,2020-03-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M03,6627127.0,3,2020-03-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M03,6223181.0,3,2020-03-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M04,16.3,4,2020-04-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M04,6346842.0,4,2020-04-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2020,M04,1035226.0,4,2020-04-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M04,5311616.0,4,2020-04-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M05,6235933.0,5,2020-05-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2020,M05,1123216.0,5,2020-05-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M05,5112717.0,5,2020-05-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M05,18.0,5,2020-05-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2020,M06,1084713.0,6,2020-06-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M06,6521798.0,6,2020-06-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M06,5437085.0,6,2020-06-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M06,16.6,6,2020-06-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M07,5498252.0,7,2020-07-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M07,6632473.0,7,2020-07-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M07,17.1,7,2020-07-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2020,M07,1134221.0,7,2020-07-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M08,5584432.0,8,2020-08-01,Number of Employed Persons,FM-5325-CA,5325.0,CA,FM,2020-08-02,2020.0,Fire,APPLE FIRE,False,False,True,True,2020-08-02,2020-08-11,False,6.0,0.0,49334.0,Morongo Indian Reservation,20221.0,2020080302.0,9.0,W,2024-08-27T18:22:14.800Z,97e16cab3aa0f13cf7ccc49d9a0c87bd6b673799,97a452b7-0b88-4e11-98cc-7eb35a97249e,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000003,2020,M08,15.4,8,2020-08-01,Unemployment Rate (%),FM-5325-CA,5325.0,CA,FM,2020-08-02,2020.0,Fire,APPLE FIRE,False,False,True,True,2020-08-02,2020-08-11,False,6.0,0.0,49334.0,Morongo Indian Reservation,20221.0,2020080302.0,9.0,W,2024-08-27T18:22:14.800Z,97e16cab3aa0f13cf7ccc49d9a0c87bd6b673799,97a452b7-0b88-4e11-98cc-7eb35a97249e,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000006,2020,M08,6600889.0,8,2020-08-01,Total Labor Force,FM-5325-CA,5325.0,CA,FM,2020-08-02,2020.0,Fire,APPLE FIRE,False,False,True,True,2020-08-02,2020-08-11,False,6.0,0.0,49334.0,Morongo Indian Reservation,20221.0,2020080302.0,9.0,W,2024-08-27T18:22:14.800Z,97e16cab3aa0f13cf7ccc49d9a0c87bd6b673799,97a452b7-0b88-4e11-98cc-7eb35a97249e,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000004,2020,M08,1016457.0,8,2020-08-01,Number of Unemployed Persons,FM-5325-CA,5325.0,CA,FM,2020-08-02,2020.0,Fire,APPLE FIRE,False,False,True,True,2020-08-02,2020-08-11,False,6.0,0.0,49334.0,Morongo Indian Reservation,20221.0,2020080302.0,9.0,W,2024-08-27T18:22:14.800Z,97e16cab3aa0f13cf7ccc49d9a0c87bd6b673799,97a452b7-0b88-4e11-98cc-7eb35a97249e,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000005,2020,M09,5682404.0,9,2020-09-01,Number of Employed Persons,DR-4569-CA,4569.0,CA,DR,2020-10-16,2021.0,Fire,WILDFIRES,True,False,True,True,2020-09-04,2020-11-17,False,6.0,39.0,99039.0,Madera (County),20302.0,2020100301.0,9.0,W,2024-08-27T18:22:14.800Z,881aab3f013c92ebbae19f0c2179c8c0b482bbba,229426ee-8980-467d-a8c5-1f0e30defefa,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000006,2020,M09,6379343.0,9,2020-09-01,Total Labor Force,DR-4569-CA,4569.0,CA,DR,2020-10-16,2021.0,Fire,WILDFIRES,True,False,True,True,2020-09-04,2020-11-17,False,6.0,39.0,99039.0,Madera (County),20302.0,2020100301.0,9.0,W,2024-08-27T18:22:14.800Z,881aab3f013c92ebbae19f0c2179c8c0b482bbba,229426ee-8980-467d-a8c5-1f0e30defefa,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000004,2020,M09,696939.0,9,2020-09-01,Number of Unemployed Persons,DR-4569-CA,4569.0,CA,DR,2020-10-16,2021.0,Fire,WILDFIRES,True,False,True,True,2020-09-04,2020-11-17,False,6.0,39.0,99039.0,Madera (County),20302.0,2020100301.0,9.0,W,2024-08-27T18:22:14.800Z,881aab3f013c92ebbae19f0c2179c8c0b482bbba,229426ee-8980-467d-a8c5-1f0e30defefa,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000003,2020,M09,10.9,9,2020-09-01,Unemployment Rate (%),DR-4569-CA,4569.0,CA,DR,2020-10-16,2021.0,Fire,WILDFIRES,True,False,True,True,2020-09-04,2020-11-17,False,6.0,39.0,99039.0,Madera (County),20302.0,2020100301.0,9.0,W,2024-08-27T18:22:14.800Z,881aab3f013c92ebbae19f0c2179c8c0b482bbba,229426ee-8980-467d-a8c5-1f0e30defefa,2020.0,13.3,1.4,1.4,1418.0,1199856255.0,10.3,5.0,33.9
LAUMT063108000000004,2020,M10,632241.0,10,2020-10-01,Number of Unemployed Persons,FM-5350-CA,5350.0,CA,FM,2020-09-06,2020.0,Fire,EL DORADO FIRE,False,False,True,True,2020-09-05,2020-09-24,False,6.0,71.0,99071.0,San Bernardino (County),20261.0,2020090703.0,9.0,W,2024-08-27T18:22:14.800Z,c5c347d6cbcd5f4e5213048b8a2cf18c916bdc83,27f93819-b219-4855-acd9-a6c0a751fdf5,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000003,2020,M10,9.8,10,2020-10-01,Unemployment Rate (%),FM-5350-CA,5350.0,CA,FM,2020-09-06,2020.0,Fire,EL DORADO FIRE,False,False,True,True,2020-09-05,2020-09-24,False,6.0,71.0,99071.0,San Bernardino (County),20261.0,2020090703.0,9.0,W,2024-08-27T18:22:14.800Z,c5c347d6cbcd5f4e5213048b8a2cf18c916bdc83,27f93819-b219-4855-acd9-a6c0a751fdf5,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000006,2020,M10,6430847.0,10,2020-10-01,Total Labor Force,FM-5350-CA,5350.0,CA,FM,2020-09-06,2020.0,Fire,EL DORADO FIRE,False,False,True,True,2020-09-05,2020-09-24,False,6.0,71.0,99071.0,San Bernardino (County),20261.0,2020090703.0,9.0,W,2024-08-27T18:22:14.800Z,c5c347d6cbcd5f4e5213048b8a2cf18c916bdc83,27f93819-b219-4855-acd9-a6c0a751fdf5,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000005,2020,M10,5798606.0,10,2020-10-01,Number of Employed Persons,FM-5350-CA,5350.0,CA,FM,2020-09-06,2020.0,Fire,EL DORADO FIRE,False,False,True,True,2020-09-05,2020-09-24,False,6.0,71.0,99071.0,San Bernardino (County),20261.0,2020090703.0,9.0,W,2024-08-27T18:22:14.800Z,c5c347d6cbcd5f4e5213048b8a2cf18c916bdc83,27f93819-b219-4855-acd9-a6c0a751fdf5,2020.0,8.1,11.1,2.2,2659.0,1072790036.0,37.7,8.0,64.7
LAUMT063108000000004,2020,M11,627861.0,11,2020-11-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M11,5828095.0,11,2020-11-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M11,9.7,11,2020-11-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M11,6455956.0,11,2020-11-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2020,M12,6430334.0,12,2020-12-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2020,M12,5784158.0,12,2020-12-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2020,M12,10.0,12,2020-12-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2020,M12,646176.0,12,2020-12-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M01,10.2,1,2021-01-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M01,656316.0,1,2021-01-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2021,M01,5767026.0,1,2021-01-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M01,6423342.0,1,2021-01-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M02,9.8,2,2021-02-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M02,6521125.0,2,2021-02-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2021,M02,5885242.0,2,2021-02-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M02,635883.0,2,2021-02-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M03,9.6,3,2021-03-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M03,627837.0,3,2021-03-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2021,M03,5914651.0,3,2021-03-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M03,6542488.0,3,2021-03-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M04,9.4,4,2021-04-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2021,M04,5926870.0,4,2021-04-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M04,617166.0,4,2021-04-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M04,6544036.0,4,2021-04-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000006,2021,M05,6544475.0,5,2021-05-01,Total Labor Force,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M05,569116.0,5,2021-05-01,Number of Unemployed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000005,2021,M05,5975359.0,5,2021-05-01,Number of Employed Persons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000003,2021,M05,8.7,5,2021-05-01,Unemployment Rate (%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAUMT063108000000004,2021,M06,606925.0,6,2021-06-01,Number of Unemployed Persons,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000006,2021,M06,6559293.0,6,2021-06-01,Total Labor Force,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000003,2021,M06,9.3,6,2021-06-01,Unemployment Rate (%),FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000005,2021,M06,5952368.0,6,2021-06-01,Number of Employed Persons,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000003,2021,M07,8.8,7,2021-07-01,Unemployment Rate (%),FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000006,2021,M07,6619173.0,7,2021-07-01,Total Labor Force,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000005,2021,M07,6037081.0,7,2021-07-01,Number of Employed Persons,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000004,2021,M07,582092.0,7,2021-07-01,Number of Unemployed Persons,FM-5393-CA,5393.0,CA,FM,2021-06-29,2021.0,Fire,LAVA FIRE,False,False,True,True,2021-06-24,2021-07-06,False,6.0,93.0,99093.0,Siskiyou (County),21047.0,2021062901.0,9.0,W,2024-08-27T18:22:14.800Z,3956be79a42c81bad509aefc1e2c7f8775111c04,003393b6-affc-4d44-9c74-83a85220cf5c,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000006,2021,M08,6581483.0,8,2021-08-01,Total Labor Force,DR-4619-CA,4619.0,CA,DR,2021-09-12,2021.0,Fire,WILDFIRES,False,False,True,True,2021-08-14,2021-10-21,False,6.0,33.0,99033.0,Lake (County),21100.0,2021081801.0,9.0,W,2024-08-27T18:22:14.800Z,a541ecad21a1da30fbe26cdc7660281cf646660a,079f5131-be90-403d-bcae-2f05339ce753,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000004,2021,M08,543799.0,8,2021-08-01,Number of Unemployed Persons,DR-4619-CA,4619.0,CA,DR,2021-09-12,2021.0,Fire,WILDFIRES,False,False,True,True,2021-08-14,2021-10-21,False,6.0,33.0,99033.0,Lake (County),21100.0,2021081801.0,9.0,W,2024-08-27T18:22:14.800Z,a541ecad21a1da30fbe26cdc7660281cf646660a,079f5131-be90-403d-bcae-2f05339ce753,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000003,2021,M08,8.3,8,2021-08-01,Unemployment Rate (%),DR-4619-CA,4619.0,CA,DR,2021-09-12,2021.0,Fire,WILDFIRES,False,False,True,True,2021-08-14,2021-10-21,False,6.0,33.0,99033.0,Lake (County),21100.0,2021081801.0,9.0,W,2024-08-27T18:22:14.800Z,a541ecad21a1da30fbe26cdc7660281cf646660a,079f5131-be90-403d-bcae-2f05339ce753,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000005,2021,M08,6037684.0,8,2021-08-01,Number of Employed Persons,DR-4619-CA,4619.0,CA,DR,2021-09-12,2021.0,Fire,WILDFIRES,False,False,True,True,2021-08-14,2021-10-21,False,6.0,33.0,99033.0,Lake (County),21100.0,2021081801.0,9.0,W,2024-08-27T18:22:14.800Z,a541ecad21a1da30fbe26cdc7660281cf646660a,079f5131-be90-403d-bcae-2f05339ce753,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000004,2021,M09,469081.0,9,2021-09-01,Number of Unemployed Persons,FM-5416-CA,5416.0,CA,FM,2021-08-25,2021.0,Fire,FRENCH FIRE,False,False,True,True,2021-08-24,2021-09-06,False,6.0,29.0,99029.0,Kern (County),21088.0,2021082501.0,9.0,W,2024-08-27T18:22:14.800Z,1cce4bd21c0b4c5c320ca023510aabbb05ba51fb,72e47ebd-1faa-4103-928c-5b69f6f3b053,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000005,2021,M09,6123941.0,9,2021-09-01,Number of Employed Persons,FM-5416-CA,5416.0,CA,FM,2021-08-25,2021.0,Fire,FRENCH FIRE,False,False,True,True,2021-08-24,2021-09-06,False,6.0,29.0,99029.0,Kern (County),21088.0,2021082501.0,9.0,W,2024-08-27T18:22:14.800Z,1cce4bd21c0b4c5c320ca023510aabbb05ba51fb,72e47ebd-1faa-4103-928c-5b69f6f3b053,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000006,2021,M09,6593022.0,9,2021-09-01,Total Labor Force,FM-5416-CA,5416.0,CA,FM,2021-08-25,2021.0,Fire,FRENCH FIRE,False,False,True,True,2021-08-24,2021-09-06,False,6.0,29.0,99029.0,Kern (County),21088.0,2021082501.0,9.0,W,2024-08-27T18:22:14.800Z,1cce4bd21c0b4c5c320ca023510aabbb05ba51fb,72e47ebd-1faa-4103-928c-5b69f6f3b053,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000003,2021,M09,7.1,9,2021-09-01,Unemployment Rate (%),FM-5416-CA,5416.0,CA,FM,2021-08-25,2021.0,Fire,FRENCH FIRE,False,False,True,True,2021-08-24,2021-09-06,False,6.0,29.0,99029.0,Kern (County),21088.0,2021082501.0,9.0,W,2024-08-27T18:22:14.800Z,1cce4bd21c0b4c5c320ca023510aabbb05ba51fb,72e47ebd-1faa-4103-928c-5b69f6f3b053,2021.0,24.0,18.8,3.4,2157.0,1169884055.0,23.0,7.0,10.8
LAUMT063108000000006,2021,M10,6611452.0,10,2021-10-01,Total Labor Force,FM-5417-CA,5417.0,CA,FM,2021-09-23,2021.0,Fire,FAWN FIRE,False,False,True,True,2021-09-23,2021-09-28,False,6.0,89.0,99089.0,Shasta (County),21107.0,2021092401.0,9.0,W,2024-08-27T18:22:14.800Z,cf8dee55cd77d7da9ff151dd5543e3ac9a617e4e,46d47827-f95b-4440-90d9-d0ac0eeca2c1,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000003,2021,M10,6.6,10,2021-10-01,Unemployment Rate (%),FM-5417-CA,5417.0,CA,FM,2021-09-23,2021.0,Fire,FAWN FIRE,False,False,True,True,2021-09-23,2021-09-28,False,6.0,89.0,99089.0,Shasta (County),21107.0,2021092401.0,9.0,W,2024-08-27T18:22:14.800Z,cf8dee55cd77d7da9ff151dd5543e3ac9a617e4e,46d47827-f95b-4440-90d9-d0ac0eeca2c1,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000005,2021,M10,6172837.0,10,2021-10-01,Number of Employed Persons,FM-5417-CA,5417.0,CA,FM,2021-09-23,2021.0,Fire,FAWN FIRE,False,False,True,True,2021-09-23,2021-09-28,False,6.0,89.0,99089.0,Shasta (County),21107.0,2021092401.0,9.0,W,2024-08-27T18:22:14.800Z,cf8dee55cd77d7da9ff151dd5543e3ac9a617e4e,46d47827-f95b-4440-90d9-d0ac0eeca2c1,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000004,2021,M10,438615.0,10,2021-10-01,Number of Unemployed Persons,FM-5417-CA,5417.0,CA,FM,2021-09-23,2021.0,Fire,FAWN FIRE,False,False,True,True,2021-09-23,2021-09-28,False,6.0,89.0,99089.0,Shasta (County),21107.0,2021092401.0,9.0,W,2024-08-27T18:22:14.800Z,cf8dee55cd77d7da9ff151dd5543e3ac9a617e4e,46d47827-f95b-4440-90d9-d0ac0eeca2c1,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000006,2021,M11,6639190.0,11,2021-11-01,Total Labor Force,FM-5419-CA,5419.0,CA,FM,2021-10-13,2022.0,Fire,ALISAL FIRE,False,False,True,True,2021-10-12,2021-11-17,False,6.0,83.0,99083.0,Santa Barbara (County),21115.0,2021101301.0,9.0,W,2024-08-27T18:22:14.800Z,c92cc5ea7633328159541b9e605ced4cb2937e16,ddb4ca63-a4fa-4b3c-9c41-4a6442827a25,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000003,2021,M11,5.9,11,2021-11-01,Unemployment Rate (%),FM-5419-CA,5419.0,CA,FM,2021-10-13,2022.0,Fire,ALISAL FIRE,False,False,True,True,2021-10-12,2021-11-17,False,6.0,83.0,99083.0,Santa Barbara (County),21115.0,2021101301.0,9.0,W,2024-08-27T18:22:14.800Z,c92cc5ea7633328159541b9e605ced4cb2937e16,ddb4ca63-a4fa-4b3c-9c41-4a6442827a25,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
LAUMT063108000000004,2021,M11,393317.0,11,2021-11-01,Number of Unemployed Persons,FM-5419-CA,5419.0,CA,FM,2021-10-13,2022.0,Fire,ALISAL FIRE,False,False,True,True,2021-10-12,2021-11-17,False,6.0,83.0,99083.0,Santa Barbara (County),21115.0,2021101301.0,9.0,W,2024-08-27T18:22:14.800Z,c92cc5ea7633328159541b9e605ced4cb2937e16,ddb4ca63-a4fa-4b3c-9c41-4a6442827a25,2021.0,28.9,13.3,1.8,617.0,1019475941.0,24.4,6.0,16.3
